172,539891822,539923687
173,532504720,532522213
174,534951185,534969537
175,540264046,540293638
176,541165392,541194121
177,538768073,538799866
178,540627789,540657523
179,535635212,535665243
180,537672850,537689275
181,536792717,536821767
182,535381288,535409180
183,540093470,540124102
184,536591394,536621106
185,545685808,545717269
186,538310229,538344946
187,537045962,537078721
188,542221516,542258354
189,540676348,540708928
190,541001861,541033079
191,545440255,545476234
192,542741069,542770444
193,537500766,537529405
194,548491463,548521412
195,540804370,540836386
196,542213351,542242194
197,542315634,542344200
198,539673524,539691491
199,537397156,537432931
200,540423077,540452034
201,540103148,540133954
202,534222761,534256191
203,532075282,532106661
204,537275489,537307197
205,538597149,538629478
206,536092142,536124856
207,538015431,538044588
208,537914205,537946377
209,544017306,544051331
210,540708363,540741008
211,545509768,545541282
212,538925859,538957146
213,537856847,537886517
214,537243383,537274661
215,536923165,536954552
216,542826813,542858820
217,542038458,542057670
218,540287812,540315547
219,535814549,535834720
220,546160436,546191498
221,541965692,541996843
222,538166845,538196202
223,536873657,536905328
224,536811029,536844017
225,531196540,531213021
226,536796961,536828249
227,536907208,536937486
228,539538506,539571991
229,532062592,532094678
230,537297631,537332538
231,542405195,542437011
232,539721881,539753125
233,538843090,538873371
234,537923457,537941499
235,538293196,538322460
236,539964531,539993619
237,536291908,536320975
238,538600617,538617188
239,536824390,536854820
240,539972780,540004597
241,540624964,540657353
242,544654017,544685845
243,536948552,536985082
244,537795634,537826217
245,540073733,540104145
246,539214149,539242078
247,537686553,537720806
248,540713700,540747148
249,538310704,538342162
250,539620351,539637266
251,538606622,538636402
252,541429501,541462673
253,540438024,540468207
254,548617495,548647218
255,538565712,538591667
256,540899972,540915303
257,537616467,537648825
258,539920516,539952909
259,538265208,538293145
260,539404702,539436904
261,559218561,559255004
262,536497116,536528585
263,537705985,537739606
264,534932217,534965210
265,534911364,534944550
266,573995961,574034031
267,609184842,609218402
268,537089939,537120750
269,536453173,536484046
270,534485940,534516665
271,537667818,537699129
272,593039904,593070240
273,570742215,570760928
274,617715360,617730494
275,543067129,543101996
276,566131975,566158330
277,537732580,537763261
278,537242353,537260710
279,537891885,537921358
280,559894052,559926066
281,571550264,571582891
282,535569216,535602006
283,579469367,579501856
284,537944123,537972794
285,571198174,571230533
286,536990913,537024021
287,539666097,539696947
288,536733819,536766815
289,537476593,537509363
290,569705939,569739969
291,538829408,538858486
292,537208632,537238923
293,538405576,538435149
294,538964970,538996020
295,538399211,538429455
296,537838189,537865744
297,539868565,539883431
298,538435732,538468335
299,537390717,537423412
300,538251857,538282407
301,536323313,536356957
302,538947465,538978079
303,535413934,535444679
304,536531585,536562354
305,535281398,535314140
306,538528693,538559373
307,535756917,535788174
308,536732625,536749316
309,537689960,537720762
310,537536503,537553090
311,536138268,536157653
312,537591109,537622391
313,536758530,536788261
314,536102699,536133738
315,538375083,538404657
316,540690188,540719738
317,539061080,539093915
318,563628949,563663550
319,539893450,539923102
320,538138434,538172453
321,538322455,538353787
322,543157456,543191568
323,536327950,536353430
324,558837287,558865370
325,543415609,543443641
326,559178825,559203612
327,536983522,537013619
328,540266779,540301363
329,559290529,559323389
330,539453075,539481357
331,544452020,544486155
332,552817814,552849339
333,533692326,533724019
334,538468779,538499824
335,537321167,537355402
336,536128256,536162053
337,537640907,537657297
338,539125422,539159838
339,538339607,538365058
340,695776366,695812959
341,537274192,537301460
342,538940693,538969403
343,537835285,537868821
344,538310470,538341646
345,556904615,556938890
346,538993403,539026988
347,541058329,541090309
348,540938264,540969138
349,544360205,544393931
350,537344915,537376259
351,534660055,534693122
352,541504072,541532631
353,544452115,544486985
354,536036930,536069189
355,539040071,539075882
356,539076853,539106815
357,535283753,535314881
358,541165108,541198027
359,538613987,538633500
360,539896038,539923970
361,533988060,534003701
362,539317832,539351769
363,539532891,539563430
364,531493954,531523109
365,541524226,541551559
366,539344446,539376932
367,538155413,538188768
368,536928549,536960685
369,536852181,536882570
370,540559748,540589836
371,537670292,537689384
372,538789739,538822121
373,543058606,543091021
374,539878891,539906338
375,536440334,536455695
376,536330204,536361467
377,540399073,540435245
378,538531681,538558219
379,539324272,539354533
380,536241737,536257781
381,543280421,543312150
382,540914015,540944967
383,533676644,533707246
384,542891804,542925974
385,544934390,544965935
386,542916909,542946748
387,541078038,541111364
388,544855903,544887766
389,542918588,542947599
390,541355675,541384542
391,540071852,540099916
392,544388718,544417759
393,543452127,543481981
394,538297607,538330122
395,538599117,538633044
396,539459097,539494986
397,538326251,538357758
398,539017480,539050735
399,538883866,538917474
400,536063615,536097099
401,537965544,537998137
402,542018464,542051281
403,543197360,543229916
404,547144601,547175717
405,544689696,544720751
406,536406219,536438631
407,543543341,543572697
408,542479995,542513314
409,540145474,540179025
410,540717137,540750232
411,536662333,536696767
412,541505673,541536756
413,532370990,532400354
414,535367295,535399304
415,542064933,542098244
416,537642961,537675769
417,540362358,540390784
418,576038524,576070015
419,537180547,537215303
420,539584663,539620430
421,533749074,533780820
422,542548500,542585883
423,532212425,532246348
424,538682828,538720337
425,536737186,536769622
426,537774522,537804282
427,531801833,531837134
428,540512024,540543792
429,540062864,540094101
430,540228690,540265457
431,674271649,674303032
432,542344359,542385549
433,541508174,541541332
434,538117858,538155679
435,543909478,543944019
436,543268819,543301290
437,536356489,536385105
438,537643454,537673216
439,535303291,535340351
440,536466822,536500173
441,538830777,538862968
442,538545663,538576175
443,539297499,539330488
444,541140649,541156649
445,537227945,537256744
446,537610565,537642054
447,540692517,540707220
448,538855855,538887722
449,541963860,541995035
450,540245942,540276822
451,541653316,541670790
452,539969246,540000797
453,560385559,560417429
454,569345292,569380457
455,539632793,539667623
456,541747884,541779615
457,539658944,539677259
458,539751907,539780694
459,539301490,539333012
460,541078006,541111105
461,536994627,537028568
462,541369953,541386000
463,537279471,537315061
464,540334599,540351796
465,540909056,540941793
466,540072372,540108399
467,539171828,539203138
468,544688167,544703912
469,536285555,536313573
470,539422505,539456104
471,541287147,541318106
472,538450724,538483150
473,539458294,539489320
474,540091384,540105991
475,535906523,535923087
476,533119267,533152806
477,538827825,538857437
478,551191231,551225213
479,533593915,533626905
480,536336622,536369684
481,536980040,537012981
482,537977068,538010349
483,536709658,536741632
484,537499874,537530676
485,539438423,539471385
486,539804620,539837342
487,540078646,540110659
488,538598160,538631671
489,531858873,531892159
490,543114888,543148690
491,539579986,539613746
492,542479658,542496869
493,537664995,537700925
494,540041814,540056912
495,538093182,538107735
496,544088109,544120083
497,541089693,541121941
498,540577514,540612014
499,540553512,540584683
500,540631598,13777073896
501,620111936,620147650
502,536750716,536766905
503,534339328,534366373
504,537266928,537298452
505,536794710,536825418
506,579546558,579580080
507,536264696,536291807
508,550483920,550510258
509,537525653,537553946
510,551843857,551878811
511,573184995,573219157
512,540525875,540551759
513,537429099,537461521
514,543016682,543047393
515,541234281,541252449
516,539523276,539542181
517,536245473,536273867
518,540011490,540044275
519,539313347,539343342
520,536448948,536479324
521,566747900,566783412
522,537981217,538013245
523,584958400,584988014
524,548884649,548929653
525,563449551,563479291
526,585756412,585791539
527,535817247,535836383
528,573899641,573932598
529,538364355,538402664
530,592566367,592599807
531,536320773,536351904
532,584813695,584849615
533,536545160,536574061
534,539940395,539957418
535,545175337,545209318
536,538801926,538835796
537,542674160,542704681
538,537363032,537387253
539,535935871,535960606
540,537954334,537987451
541,535794412,535812342
542,536720829,536751227
543,574144882,574180399
544,538604513,538621712
545,562065949,562097903
546,539067243,539095711
547,542829351,542846465
548,538126000,538156013
549,539178867,539194812
550,601611455,601647815
551,537214339,537244933
552,544532069,544564472
553,549133104,549148559
554,536124631,536154443
555,536730532,536754542
556,538786399,538804797
557,539229123,539246433
558,537186963,537213786
559,537156446,537173048
560,536575897,536594885
561,536748682,536775605
562,561210612,561245324
563,535793165,535824345
564,577320947,577351454
565,541434095,541464910
566,540642995,540659331
567,537780461,537808216
568,540455300,540486924
569,538279246,538312705
570,536629885,536656369
571,537187087,537218947
572,537633711,537652086
573,539984150,540016944
574,537487633,537519661
575,535662651,535692451
576,537893402,537907966
577,538909653,538938657
578,541022221,541041676
579,540181937,540206196
580,539316003,539345777
581,539361008,539390693
582,540188987,540220606
583,538106394,538137252
584,539280143,539297107
585,537271445,537300370
586,537010838,537043056
587,537514572,537530351
588,540075571,540104687
589,539212749,539244883
590,537627769,537659233
591,536054625,536086656
592,537310412,537340479
593,536875283,536905055
594,535097923,535126570
595,536595389,536628493
596,538449755,538483733
597,538804898,538833798
598,539931178,539960705
599,537051365,537084872
600,539437033,539470940
601,538718485,538750062
602,540486265,540517212
603,535694638,535726174
604,535081202,535112870
605,536272226,536304349
606,540044023,540077169
607,539554943,539572763
608,538879276,538910995
609,537769505,537798698
610,536169944,536199676
611,542866304,542900747
612,538537718,538557857
613,537193518,537226485
614,535898674,535933093
615,540345270,540384601
616,536861337,536895975
617,536863571,536892908
618,537496886,537530411
619,538617236,538650337
620,541924316,541957156
621,539731345,539763703
622,539611029,539645672
623,539713009,539745962
624,540332548,540361712
625,538070523,538103900
626,541988921,542018311
627,537177341,537209594
628,540971870,541003505
629,541237338,541269307
630,543075577,543105844
631,538618484,538649504
632,537528321,537560708
633,542028367,542060862
634,539444642,539477677
635,538008530,538035523
636,538301883,538332311
637,534486981,534519334
638,540264409,540283090
639,538962843,538993913
640,538914375,538943504
641,535788891,535819191
642,537755449,537774124
643,599165052,599197524
644,543014733,543031334
645,536303423,536334359
646,542980625,543015150
647,539111204,539145759
648,539471662,539486935
649,538810803,538839878
650,618966465,618999327
651,538311712,538346442
652,547148798,547182422
653,539816757,539835264
654,540039487,540068624
655,540396549,540427824
656,540632128,540665042
657,536970012,537001145
658,573650920,573668841
659,540863227,540889315
660,537305236,537334959
661,537435614,537466809
662,538073650,538107351
663,536409374,536442978
664,536682984,536712359
665,584626717,584660979
666,541492816,541523976
667,610553399,610585264
668,538239366,538271618
669,536266692,536298532
670,538249457,538279058
671,536914124,536944322
672,540717554,540746821
673,540861585,540892418
674,537969208,538002503
675,537624781,537655269
676,539895760,539925568
677,540912236,540942630
678,539441772,539472761
679,542115669,542146443
680,538775466,538805011
681,538295510,538323692
682,540715758,540744685
683,536235573,536267235
684,541642230,541675477
685,535967308,535997249
686,539422005,539453573
687,536141348,536172612
688,540678137,540710506
689,538333942,538366024
690,539980360,540007927
691,567830758,567866633
692,599713442,599746367
693,537378712,537408476
694,542248864,542282060
695,537268606,537303367
696,537421440,537450257
697,536264943,536295847
698,538860716,538876703
699,536980802,536996183
700,539264834,539281037
701,537310532,537328713
702,584811524,584845596
703,553068712,553103366
704,539134148,539165538
705,536631534,536662342
706,540648271,540682634
707,543135072,543170899
708,539402841,539434304
709,541036509,541066277
710,542248631,542274577
711,541381924,541414021
712,540454898,540485217
713,537288249,537322604
714,539941094,539957946
715,604036918,604068264
716,554669063,554707384
717,579733688,579765844
718,555978903,556014486
719,539376275,539393609
720,576801696,576836288
721,537513140,537541732
722,537057327,537089421
723,540861308,540877966
724,536362404,536391739
725,536374546,536396754
726,560541521,560573294
727,535362309,535393109
728,633561546,633591941
729,535479558,535511641
730,538846843,538877859
731,537010378,537042924
732,538247849,538276835
733,538063159,538095820
734,538406457,538436732
735,539672539,539689740
736,538445546,538473546
737,538874252,538905606
738,538039655,538071363
739,536658509,536676631
740,539434949,539470264
741,538777721,538809061
742,546646165,546663837
743,532233680,532266887
744,543997982,544034525
745,533157013,533186721
746,537794987,537825448
747,556260001,556292095
748,539197404,539225189
749,540264138,540289716
750,536555031,536582936
751,536513489,536541072
752,539180274,539212396
753,537436331,537461514
754,539088304,539118610
755,538635880,538668715
756,534497354,534530396
757,540246271,540279519
758,539934015,539966380
759,539844170,539874722
760,539486154,539518283
761,539823395,539856958
762,549982920,550015055
763,534040572,534077534
764,541108202,541141443
765,537149100,537179764
766,543045736,543080051
767,559880153,559913653
768,542006665,542038076
769,538991589,539024433
770,544718062,544747881
771,541452544,541467091
772,539005316,539048178
773,542130602,542158075
774,540033922,540069103
775,540321345,540350884
776,539756636,539787594
777,536279690,536310431
778,539660743,539692165
779,539111749,539143073
780,539443521,539475063
781,538318539,538351019
782,541623330,541665750
783,539505624,539539779
784,537586320,537617170
785,541438074,541451799
786,600191883,600222969
787,581424570,581459037
788,538814784,538845067
789,539903889,539921289
790,537683975,537715846
791,539909195,539943771
792,541096729,541130216
793,571641616,571674264
794,536624695,536657880
795,537301148,537333586
796,541007123,541026624
797,566938273,566970476
798,531469872,531503085
799,537227924,537247538
800,538101666,538133875
801,538307183,538324037
802,538435480,538469328
803,536836126,536868441
804,538271146,538304262
805,538420936,538435885
806,538452052,538483730
807,536940927,536972198
808,534516339,534546714
809,538652455,538671621
810,544354219,544374079
811,538024231,538050316
812,538394872,538419985
813,537301941,537329476
814,540719605,540751171
815,536808103,536838358
816,540818250,540854293
817,536501309,536530758
818,536144166,536177418
819,537152326,537181041
820,537595977,537625360
821,534957160,534986119
822,599245723,599279021
823,548047776,548071478
824,539613397,539642204
825,538810143,538839946
826,537350272,537380611
827,538164426,538198114
828,537984123,538012233
829,539786337,539817655
830,538576622,538592614
831,537607294,537635762
832,540157976,540186706
833,537761350,537791421
834,542852565,542888548
835,558766557,558797635
836,536726026,536763042
837,537987847,538019588
838,537428830,537463310
839,539911715,539945183
840,538755670,538785793
841,535459334,535491970
842,536415771,536445489
843,537352447,537383567
844,538636557,538667629
845,543000399,543036003
846,534756765,534790646
847,540683216,540709598
848,540845348,540878492
849,540321810,540351158
850,540094303,540126333
851,537051929,537082499
852,538320477,538352260
853,538029285,538060599
854,541631933,541648754
855,538451025,538480334
856,538366540,538382548
857,540529057,540557977
858,538859911,538891080
859,539013587,539029388
860,538607697,538638471
861,538516490,538534929
862,538942854,538972850
863,546035900,546069923
864,541124971,541143049
865,540020203,540052973
866,540213480,540243765
867,540520700,540552328
868,550500349,550533072
869,539845472,539877820
870,540531095,540563019
871,540638223,540669729
872,540808461,540838586
873,540296115,540324713
874,538855912,538887269
875,562056094,562086187
876,535605076,535635699
877,541709382,541743389
878,539110145,539139763
879,544356479,544383394
880,540166441,540196962
881,541980074,541995914
882,542861742,542890338
883,544272343,544303744
884,538798963,538829291
885,538699048,538714194
886,560193743,560228442
887,541443933,541473805
888,539610964,539642352
889,538671547,538688390
890,541442232,541461133
891,541992009,542020795
892,541729963,541761488
893,539158670,539189803
894,556614105,556642130
895,538399146,538428873
896,542697666,542727570
897,561899917,561918523
898,537709334,537738495
899,538990108,539021539
900,539424695,539454691
901,613402536,613420790
902,541811331,541840939
903,540777906,540806768
904,538234894,538266670
905,539073004,539104039
906,538351510,538365360
907,540522007,540549723
908,538646086,538677133
909,538613690,538644723
910,538784671,538816213
911,541825959,541855395
912,536386099,536418123
913,539135729,539167305
914,539313896,539344313
915,538956642,538988896
916,572737004,572767609
917,538483476,538514943
918,537681887,537715434
919,536699133,536731335
920,538699937,538729829
921,539748281,539764639
922,537133382,537149154
923,540949448,540984222
924,537745486,537777841
925,537908267,537938986
926,538471651,538503131
927,536692921,536723101
928,538200163,538234109
929,538869661,538901261
930,538236438,538269372
931,543502540,543533629
932,536533118,536565722
933,538741805,538774870
934,556047318,556081923
935,641111652,641144982
936,584858562,584891987
937,539339395,539371610
938,540664516,540700715
939,682432745,682470013
940,534848175,534879835
941,570351955,570383046
942,538807817,538838239
943,539504525,539538138
944,545493239,545527405
945,538567046,538602924
946,539218931,539251000
947,537552865,537587583
948,537202734,537235982
949,538086864,538119097
950,539858621,539893700
951,537363300,537393778
952,535687398,535717666
953,545414506,545449967
954,540684172,540700888
955,541003836,541033286
956,539324457,539355843
957,535301322,535326671
958,536466208,536497121
959,538871509,538898109
960,538442589,538475248
961,534771608,534795111
962,537444468,537475833
963,539048562,539079565
964,538365497,538398418
965,538903722,538935495
966,544212400,544241266
967,540222662,540252691
968,539236666,539252554
969,538851565,538884424
970,537477623,537509206
971,537708155,537739432
972,546501321,546528427
973,538051113,538067275
974,533767876,533781310
975,536456188,536487249
976,552018620,552049158
977,541137988,541167080
978,579111426,579128474
979,537611347,537637756
980,554753467,554783396
981,537155691,537173898
982,539741048,539776167
983,537479328,537511523
984,541135526,541169050
985,541307114,541339566
986,538833184,538866418
987,542757106,542793967
988,542880120,542912425
989,546485119,546504869
990,535850399,535885009
991,539701582,539732758
992,542368819,542401661
993,541908452,541925849
994,550027494,550054668
995,538419102,538449959
996,540020289,540050142
997,537807312,537836174
998,540527138,540560083
999,544517235,544548475
1000,538874028,14258396047
1001,616886356,616920333
1002,538947129,538978657
1003,537002978,537035474
1004,537199493,537229566
1005,536910140,536938680
1006,538193162,538225460
1007,541089872,541125852
1008,657887523,657917602
1009,540402370,540421021
1010,584600308,584630352
1011,538415213,538444135
1012,538829183,538861234
1013,541630931,541661916
1014,541609213,541639396
1015,535673826,535702562
1016,538180631,538213798
1017,540611010,540643008
1018,541744542,541761155
1019,540306149,540341938
1020,545712034,545745467
1021,542691698,542723379
1022,541920644,541952975
1023,542320035,542350455
1024,545896444,545925326
1025,544776638,544809063
1026,543726181,543760247
1027,540693315,540723975
1028,543082780,543120814
1029,541560376,541591520
1030,542889574,542919560
1031,542924291,542955185
1032,541956642,541990480
1033,541865799,541898316
1034,533998730,534014342
1035,540624682,540655744
1036,539913581,539944841
1037,540329490,540361621
1038,539002057,539034728
1039,539674364,539705762
1040,542911747,542942879
1041,539316486,539333216
1042,543376887,543408805
1043,543912146,543929668
1044,539883740,539914629
1045,536888230,536918424
1046,539968807,539994825
1047,536681535,536712060
1048,540345251,540377705
1049,548213077,548246462
1050,540819462,540850602
1051,540490533,540520903
1052,539112800,539142711
1053,542662950,542693018
1054,537326662,537357905
1055,539243056,539276080
1056,539197775,539231102
1057,542636276,542666735
1058,537316629,537349082
1059,538853662,538885175
1060,540583012,540613634
1061,536611614,536646558
1062,543769359,543800340
1063,542015218,542047595
1064,541584563,541614133
1065,540225476,540256446
1066,543361606,543394153
1067,540617068,540650994
1068,534410749,534445933
1069,541149555,541183052
1070,538202854,538235275
1071,545027328,545058530
1072,541896873,541929364
1073,540733776,540763872
1074,538920820,538951403
1075,542831248,542864495
1076,535152022,535182078
1077,539501310,539538335
1078,538254791,538287683
1079,538249825,538281929
1080,541157648,541188338
1081,538416396,538452826
1082,538993046,539027353
1083,532955453,532988371
1084,538719170,538749768
1085,533684731,533716719
1086,540290476,540322814
1087,535041654,535076290
1088,543189195,543221260
1089,540356700,540388641
1090,548216831,548250254
1091,544006527,544038637
1092,539752011,539780068
1093,540026053,540057774
1094,540782753,540813980
1095,543332285,543360423
1096,544133045,544163762
1097,542798515,542830350
1098,539858823,539889453
1099,539645950,539676071
1100,537466523,537499891
1101,536933646,536965766
1102,537123669,537141075
1103,539252323,539283106
1104,623006515,623025217
1105,536723043,536753433
1106,537502065,537533880
1107,586169948,586204325
1108,538415798,538449321
1109,537698163,537728844
1110,536509110,536540152
1111,539993109,540010081
1112,538344351,538373917
1113,539496182,539526321
1114,539781359,539810897
1115,537103300,537134323
1116,538153157,538184787
1117,537859665,537891857
1118,537689418,537721852
1119,536536907,536568547
1120,542179241,542214054
1121,538566728,538586275
1122,538916679,538947639
1123,539531408,539563388
1124,538834674,538866969
1125,540907274,540940715
1126,555598317,555632856
1127,536375338,536406708
1128,537350469,537383349
1129,537935361,537969455
1130,550439005,550472863
1131,535828659,535861112
1132,569900735,569935754
1133,576365899,576400253
1134,677453494,677473785
1135,536656954,536673523
1136,542247645,542263288
1137,536643508,536674701
1138,538085745,538117746
1139,540382835,540413278
1140,539616099,539648847
1141,539629748,539648496
1142,538182027,538215057
1143,538785577,538817815
1144,538396449,538428932
1145,539840744,539871062
1146,539158258,539190732
1147,544053742,544087279
1148,539052890,539083802
1149,550844020,550875482
1150,537389181,537421288
1151,539037745,539070293
1152,569906444,569941106
1153,541275082,541306679
1154,539697959,539729337
1155,538199257,538232217
1156,535495923,535529274
1157,540085358,540116609
1158,542402523,542418714
1159,538858228,538891173
1160,538704661,538735233
1161,538893371,538926470
1162,537264222,537295013
1163,544147359,544178660
1164,539633828,539664604
1165,535775469,535805551
1166,685546674,685582570
1167,543644553,543674245
1168,541392058,541423882
1169,542323328,542353443
1170,541344992,541376140
1171,538194143,538227055
1172,549972170,550004454
1173,542459272,542494643
1174,543980592,544013940
1175,540874604,540905774
1176,542259348,542288336
1177,540216544,540245171
1178,544852385,544882372
1179,541500400,541532258
1180,550982613,551012006
1181,542273680,542304649
1182,541839800,541877342
1183,541771258,541802427
1184,538369511,538402059
1185,541577711,541610958
1186,540789805,540823211
1187,543869115,543900559
1188,577125902,577159856
1189,542272450,542304241
1190,549987656,550020452
1191,541552497,541581252
1192,541409287,541441234
1193,545976294,546010337
1194,546026272,546058999
1195,537552947,537585572
1196,553676512,553709018
1197,538634186,538666310
1198,541767517,541800042
1199,536334621,536352302
1200,542094361,542125997
1201,545973429,545992209
1202,537319461,537348624
1203,537075463,537106185
1204,537723308,537754618
1205,538719628,538753002
1206,537779493,537810090
1207,538093021,538126959
1208,538307411,538339056
1209,537668752,537701453
1210,539598145,539629118
1211,542141486,542172725
1212,547859482,547891488
1213,539821659,539849553
1214,539976126,540004909
1215,538681423,538712693
1216,544005612,544036869
1217,546178756,546210449
1218,544742533,544776458
1219,546650785,546681408
1220,543320326,543353612
1221,539879481,539913314
1222,544305368,544338752
1223,551538658,551570182
1224,541255261,541287832
1225,540468446,540502002
1226,541626279,541658191
1227,535964997,535996030
1228,539666898,539683169
1229,540183594,540213791
1230,539199961,539233250
1231,601239792,601274359
1232,574662386,574696539
1233,545266737,545299025
1234,543563343,543594048
1235,537576949,537609391
1236,537591572,537623817
1237,540016854,540051427
1238,539120324,539153840
1239,541831517,541869628
1240,574049501,574083926
1241,540195347,540227178
1242,545525066,545558222
1243,539524489,539557460
1244,544871965,544904341
1245,543456018,543489291
1246,539912757,539945677
1247,542052191,542085221
1248,539433956,539466692
1249,539576822,539608132
1250,540674334,540710840
1251,537218620,537252458
1252,541646460,541676996
1253,537680679,537714735
1254,537775788,537808601
1255,540007013,540038664
1256,540420823,540453223
1257,535804325,535837516
1258,536576474,536592964
1259,537152227,537183032
1260,542949198,542969129
1261,543123038,543153300
1262,537634747,537671502
1263,543029059,543046671
1264,546434644,546464370
1265,544160285,544196151
1266,544886749,544916622
1267,542475402,542509398
1268,537784417,537811643
1269,541132316,541169331
1270,546881542,546911047
1271,649964768,649999841
1272,539907746,539937600
1273,538592265,538620238
1274,538878668,538911375
1275,539304758,539334229
1276,541366315,541400367
1277,542376224,542405626
1278,538013347,538044192
1279,538688600,538717672
1280,540444739,540475228
1281,540864567,540897628
1282,540580742,540613044
1283,538915112,538949863
1284,538669161,538699755
1285,541990363,542009492
1286,539905802,539936506
1287,540474359,540508273
1288,541746794,541778345
1289,539769215,539799286
1290,541233936,541261900
1291,538671527,538700924
1292,542716424,542748405
1293,539862714,539894223
1294,581909072,581941044
1295,539589177,539625828
1296,544502626,544535992
1297,539695644,539725607
1298,537185490,537218207
1299,544627578,544660053
1300,544356501,544389419
1301,539473722,539510695
1302,540940397,540977146
1303,538578316,538609750
1304,540697024,540716835
1305,533631656,533663246
1306,539727376,539761324
1307,537683005,537714410
1308,542013466,542049146
1309,541629862,541660382
1310,538788738,538804535
1311,538357482,538389056
1312,539096793,539114215
1313,537917045,537950074
1314,540142448,540172605
1315,544932436,544963996
1316,537395467,537428997
1317,540658454,540691325
1318,539372480,539403542
1319,541134897,541167685
1320,542742689,542774670
1321,540280508,540315532
1322,538618949,538654414
1323,543472043,543508355
1324,542090198,542122454
1325,539835952,539867120
1326,539071021,539103151
1327,538310804,538345861
1328,540367454,540399380
1329,540701770,540734943
1330,539571394,539605405
1331,537571869,537607907
1332,540023566,540057564
1333,537687303,537718711
1334,535626672,535659736
1335,536819487,536852663
1336,537330393,537365337
1337,536750386,536786376
1338,538511962,538540873
1339,542737846,542768559
1340,534606684,534640208
1341,538503371,538531795
1342,542741217,542773311
1343,539712928,539745584
1344,547322626,547354419
1345,541935845,541965396
1346,541123216,541157076
1347,536910739,536939074
1348,543510284,543545678
1349,535135661,535168336
1350,538218518,538253621
1351,540240987,540276291
1352,541753756,541786717
1353,543356818,543386404
1354,541874949,541905867
1355,540802162,540836705
1356,540200925,540230402
1357,538624664,538653419
1358,539099680,539129141
1359,537101554,537131000
1360,540151055,540181090
1361,597169540,597203450
1362,539607640,539635518
